stream_id,username,fullname,komentar,tanggal,likes,replies,topics,clean_text,tokens,normalized,no_stopword,negation,stems,stem_text,length,label,token_count,tanggal_dt,sentiment_score
31491766,maleosx,Maleosx,"Buat yang invest saham tapi ga mau belajar Geo-Politik.

saya sarankan anda belajar atau anda bakal jadi pemain saham kelas cere selamanya.

Belakangan US terus menawarkan term kepada indonesia terkait ijin pemakaian Ruang udara indonesia untuk militer US, membatalkan pemakaian QRIS, menawarkan Hutang IMF kepada indonesia dan Masih banyak term2 lainnya.

Buat catatan semua term dan tawaran oleh US itu ditolak indonesia yah.

lah anda tau MSCI, Ftse dan dedengkotnya itu semua Antek US.

kalau indo masih sok Jago...
Anda tentu tau Apa yang akan terjadi dengan Indo di 12 MEI 2026 (Review MSCI) kan ?

saya kasih clue yah chance 70% dihancurkan $IHSG tuh nanti 12 mei. jadi siapkan cash kalian.

Pemerintah Prabowo ini Pembangkang US, Penjilat Tiongkok .

Pasti akan Dihukum US.

Be a Smart Player.... NOT NAIF

$HUMI $BUMI

Nb : 
Semua index bursa yang digoreng gila2 an spt kospi, taiwan, nikkei, sti ini semua penjilat US yah. dan mereka mendapatkan hadiahnya. 
Sementara indonesia sebagai pembangkang US, penjilat tiongkok, tidak memiliki kekuatan yang kuat pula, dan indonesia yang akan mendapatkan hukumannya dan menghadapinya sendirian.",2026-05-08 16:29:47,7,2,"IHSG, HUMI, BUMI",buat yang invest saham tapi ga mau belajar geo politik saya sarankan anda belajar atau anda bakal jadi pemain saham kelas cere selamanya belakangan us terus menawarkan term kepada indonesia terkait ijin pemakaian ruang udara indonesia untuk militer us membatalkan pemakaian qris menawarkan hutang imf kepada indonesia dan masih banyak term lainnya buat catatan semua term dan tawaran oleh us itu ditolak indonesia yah lah anda tau msci ftse dan dedengkotnya itu semua antek us kalau indo masih sok jago anda tentu tau apa yang akan terjadi dengan indo di mei review msci kan saya kasih clue yah chance dihancurkan ihsg tuh nanti mei jadi siapkan cash kalian pemerintah prabowo ini pembangkang us penjilat tiongkok pasti akan dihukum us be a smart player not naif humi bumi nb semua index bursa yang digoreng gila an spt kospi taiwan nikkei sti ini semua penjilat us yah dan mereka mendapatkan hadiahnya sementara indonesia sebagai pembangkang us penjilat tiongkok tidak memiliki kekuatan yang kuat pula dan indonesia yang akan mendapatkan hukumannya dan menghadapinya sendirian,"['buat', 'yang', 'invest', 'saham', 'tapi', 'ga', 'mau', 'belajar', 'geo', 'politik', 'saya', 'sarankan', 'anda', 'belajar', 'atau', 'anda', 'bakal', 'jadi', 'pemain', 'saham', 'kelas', 'cere', 'selamanya', 'belakangan', 'us', 'terus', 'menawarkan', 'term', 'kepada', 'indonesia', 'terkait', 'ijin', 'pemakaian', 'ruang', 'udara', 'indonesia', 'untuk', 'militer', 'us', 'membatalkan', 'pemakaian', 'qris', 'menawarkan', 'hutang', 'imf', 'kepada', 'indonesia', 'dan', 'masih', 'banyak', 'term', 'lainnya', 'buat', 'catatan', 'semua', 'term', 'dan', 'tawaran', 'oleh', 'us', 'itu', 'ditolak', 'indonesia', 'yah', 'lah', 'anda', 'tau', 'msci', 'ftse', 'dan', 'dedengkotnya', 'itu', 'semua', 'antek', 'us', 'kalau', 'indo', 'masih', 'sok', 'jago', 'anda', 'tentu', 'tau', 'apa', 'yang', 'akan', 'terjadi', 'dengan', 'indo', 'di', 'mei', 'review', 'msci', 'kan', 'saya', 'kasih', 'clue', 'yah', 'chance', 'dihancurkan', 'ihsg', 'tuh', 'nanti', 'mei', 'jadi', 'siapkan', 'cash', 'kalian', 'pemerintah', 'prabowo', 'ini', 'pembangkang', 'us', 'penjilat', 'tiongkok', 'pasti', 'akan', 'dihukum', 'us', 'be', 'a', 'smart', 'player', 'not', 'naif', 'humi', 'bumi', 'nb', 'semua', 'index', 'bursa', 'yang', 'digoreng', 'gila', 'an', 'spt', 'kospi', 'taiwan', 'nikkei', 'sti', 'ini', 'semua', 'penjilat', 'us', 'yah', 'dan', 'mereka', 'mendapatkan', 'hadiahnya', 'sementara', 'indonesia', 'sebagai', 'pembangkang', 'us', 'penjilat', 'tiongkok', 'tidak', 'memiliki', 'kekuatan', 'yang', 'kuat', 'pula', 'dan', 'indonesia', 'yang', 'akan', 'mendapatkan', 'hukumannya', 'dan', 'menghadapinya', 'sendirian']","['buat', 'yang', 'invest', 'saham', 'tapi', 'tidak', 'mau', 'belajar', 'geo', 'politik', 'saya', 'sarankan', 'anda', 'belajar', 'atau', 'anda', 'bakal', 'jadi', 'pemain', 'saham', 'kelas', 'cere', 'selamanya', 'belakangan', 'us', 'terus', 'menawarkan', 'term', 'kepada', 'indonesia', 'terkait', 'ijin', 'pemakaian', 'ruang', 'udara', 'indonesia', 'untuk', 'militer', 'us', 'membatalkan', 'pemakaian', 'qris', 'menawarkan', 'hutang', 'imf', 'kepada', 'indonesia', 'dan', 'masih', 'banyak', 'term', 'lainnya', 'buat', 'catatan', 'semua', 'term', 'dan', 'tawaran', 'oleh', 'us', 'itu', 'ditolak', 'indonesia', 'yah', 'lah', 'anda', 'tau', 'msci', 'ftse', 'dan', 'dedengkotnya', 'itu', 'semua', 'antek', 'us', 'kalau', 'indo', 'masih', 'sok', 'jago', 'anda', 'tentu', 'tau', 'apa', 'yang', 'akan', 'terjadi', 'dengan', 'indo', 'di', 'mei', 'review', 'msci', 'kan', 'saya', 'kasih', 'clue', 'yah', 'chance', 'dihancurkan', 'ihsg', 'tuh', 'nanti', 'mei', 'jadi', 'siapkan', 'cash', 'kalian', 'pemerintah', 'prabowo', 'ini', 'pembangkang', 'us', 'penjilat', 'tiongkok', 'pasti', 'akan', 'dihukum', 'us', 'be', 'a', 'smart', 'player', 'not', 'naif', 'humi', 'bumi', 'nb', 'semua', 'index', 'bursa', 'yang', 'digoreng', 'gila', 'an', 'spt', 'kospi', 'taiwan', 'nikkei', 'sti', 'ini', 'semua', 'penjilat', 'us', 'yah', 'dan', 'mereka', 'mendapatkan', 'hadiahnya', 'sementara', 'indonesia', 'sebagai', 'pembangkang', 'us', 'penjilat', 'tiongkok', 'tidak', 'memiliki', 'kekuatan', 'yang', 'kuat', 'pula', 'dan', 'indonesia', 'yang', 'akan', 'mendapatkan', 'hukumannya', 'dan', 'menghadapinya', 'sendirian']","['invest', 'saham', 'tidak', 'belajar', 'geo', 'politik', 'sarankan', 'belajar', 'pemain', 'saham', 'kelas', 'cere', 'us', 'menawarkan', 'term', 'indonesia', 'terkait', 'ijin', 'pemakaian', 'ruang', 'udara', 'indonesia', 'militer', 'us', 'membatalkan', 'pemakaian', 'qris', 'menawarkan', 'hutang', 'imf', 'indonesia', 'term', 'catatan', 'term', 'tawaran', 'us', 'ditolak', 'indonesia', 'tau', 'msci', 'ftse', 'dedengkotnya', 'antek', 'us', 'indo', 'sok', 'jago', 'tau', 'indo', 'mei', 'review', 'msci', 'kasih', 'clue', 'chance', 'dihancurkan', 'ihsg', 'mei', 'siapkan', 'cash', 'pemerintah', 'prabowo', 'pembangkang', 'us', 'penjilat', 'tiongkok', 'dihukum', 'us', 'be', 'a', 'smart', 'player', 'not', 'naif', 'humi', 'bumi', 'nb', 'index', 'bursa', 'digoreng', 'gila', 'an', 'spt', 'kospi', 'taiwan', 'nikkei', 'sti', 'penjilat', 'us', 'hadiahnya', 'indonesia', 'pembangkang', 'us', 'penjilat', 'tiongkok', 'tidak', 'memiliki', 'kekuatan', 'kuat', 'indonesia', 'hukumannya', 'menghadapinya']","['invest', 'saham', 'tidak_belajar', 'geo', 'politik', 'sarankan', 'belajar', 'pemain', 'saham', 'kelas', 'cere', 'us', 'menawarkan', 'term', 'indonesia', 'terkait', 'ijin', 'pemakaian', 'ruang', 'udara', 'indonesia', 'militer', 'us', 'membatalkan', 'pemakaian', 'qris', 'menawarkan', 'hutang', 'imf', 'indonesia', 'term', 'catatan', 'term', 'tawaran', 'us', 'ditolak', 'indonesia', 'tau', 'msci', 'ftse', 'dedengkotnya', 'antek', 'us', 'indo', 'sok', 'jago', 'tau', 'indo', 'mei', 'review', 'msci', 'kasih', 'clue', 'chance', 'dihancurkan', 'ihsg', 'mei', 'siapkan', 'cash', 'pemerintah', 'prabowo', 'pembangkang', 'us', 'penjilat', 'tiongkok', 'dihukum', 'us', 'be', 'a', 'smart', 'player', 'not', 'naif', 'humi', 'bumi', 'nb', 'index', 'bursa', 'digoreng', 'gila', 'an', 'spt', 'kospi', 'taiwan', 'nikkei', 'sti', 'penjilat', 'us', 'hadiahnya', 'indonesia', 'pembangkang', 'us', 'penjilat', 'tiongkok', 'tidak_memiliki', 'kekuatan', 'kuat', 'indonesia', 'hukumannya', 'menghadapinya']","['invest', 'saham', 'tidak ajar', 'geo', 'politik', 'saran', 'ajar', 'main', 'saham', 'kelas', 'cere', 'us', 'tawar', 'term', 'indonesia', 'kait', 'ijin', 'pakai', 'ruang', 'udara', 'indonesia', 'militer', 'us', 'batal', 'pakai', 'qris', 'tawar', 'hutang', 'imf', 'indonesia', 'term', 'catat', 'term', 'tawar', 'us', 'tolak', 'indonesia', 'tau', 'msci', 'ftse', 'dedengkot', 'antek', 'us', 'indo', 'sok', 'jago', 'tau', 'indo', 'mei', 'review', 'msci', 'kasih', 'clue', 'chance', 'hancur', 'ihsg', 'mei', 'siap', 'cash', 'perintah', 'prabowo', 'bangkang', 'us', 'jilat', 'tiongkok', 'hukum', 'us', 'be', 'a', 'smart', 'player', 'not', 'naif', 'humi', 'bumi', 'nb', 'index', 'bursa', 'goreng', 'gila', 'an', 'spt', 'kospi', 'taiwan', 'nikkei', 'sti', 'jilat', 'us', 'hadiah', 'indonesia', 'bangkang', 'us', 'jilat', 'tiongkok', 'tidak milik', 'kuat', 'kuat', 'indonesia', 'hukum', 'hadap']",invest saham tidak ajar geo politik saran ajar main saham kelas cere us tawar term indonesia kait ijin pakai ruang udara indonesia militer us batal pakai qris tawar hutang imf indonesia term catat term tawar us tolak indonesia tau msci ftse dedengkot antek us indo sok jago tau indo mei review msci kasih clue chance hancur ihsg mei siap cash perintah prabowo bangkang us jilat tiongkok hukum us be a smart player not naif humi bumi nb index bursa goreng gila an spt kospi taiwan nikkei sti jilat us hadiah indonesia bangkang us jilat tiongkok tidak milik kuat kuat indonesia hukum hadap,587,0,100,2026-05-08 16:29:47+00:00,-36.0
31491572,Aldosann,Kenneth Griffin,"$IHSG itulah gaes pentingnya trust. Kalo udh redflag ya susah. Semoga dari kita kalo suatu saat ada yang berkarir dilingkaran pemerintah atau pemangku kebijakan. Tolong jaga yang namanya kepercayaan. Mahal gaes,itu antek aseng juga banyak yang boncos tapi kalo udh redflaq ga ada namanya untung rugi. Yang ada cuma buang dan tinggalkan. Happy weekend walaupun ga ada happynya 🤣 

$BBCA $BUMI",2026-05-08 16:27:22,2,0,"IHSG, BBCA, BUMI",ihsg itulah gaes pentingnya trust kalo udh redflag ya susah semoga dari kita kalo suatu saat ada yang berkarir dilingkaran pemerintah atau pemangku kebijakan tolong jaga yang namanya kepercayaan mahal gaes itu antek aseng juga banyak yang boncos tapi kalo udh redflaq ga ada namanya untung rugi yang ada cuma buang dan tinggalkan happy weekend walaupun ga ada happynya bbca bumi,"['ihsg', 'itulah', 'gaes', 'pentingnya', 'trust', 'kalo', 'udh', 'redflag', 'ya', 'susah', 'semoga', 'dari', 'kita', 'kalo', 'suatu', 'saat', 'ada', 'yang', 'berkarir', 'dilingkaran', 'pemerintah', 'atau', 'pemangku', 'kebijakan', 'tolong', 'jaga', 'yang', 'namanya', 'kepercayaan', 'mahal', 'gaes', 'itu', 'antek', 'aseng', 'juga', 'banyak', 'yang', 'boncos', 'tapi', 'kalo', 'udh', 'redflaq', 'ga', 'ada', 'namanya', 'untung', 'rugi', 'yang', 'ada', 'cuma', 'buang', 'dan', 'tinggalkan', 'happy', 'weekend', 'walaupun', 'ga', 'ada', 'happynya', 'bbca', 'bumi']","['ihsg', 'itulah', 'gaes', 'pentingnya', 'trust', 'kalo', 'udh', 'redflag', 'ya', 'susah', 'semoga', 'dari', 'kita', 'kalo', 'suatu', 'saat', 'ada', 'yang', 'berkarir', 'dilingkaran', 'pemerintah', 'atau', 'pemangku', 'kebijakan', 'tolong', 'jaga', 'yang', 'namanya', 'kepercayaan', 'mahal', 'gaes', 'itu', 'antek', 'aseng', 'juga', 'banyak', 'yang', 'boncos', 'tapi', 'kalo', 'udh', 'redflaq', 'tidak', 'ada', 'namanya', 'untung', 'rugi', 'yang', 'ada', 'cuma', 'buang', 'dan', 'tinggalkan', 'happy', 'weekend', 'walaupun', 'tidak', 'ada', 'happynya', 'bbca', 'bumi']","['ihsg', 'gaes', 'trust', 'redflag', 'susah', 'berkarir', 'dilingkaran', 'pemerintah', 'pemangku', 'kebijakan', 'tolong', 'jaga', 'namanya', 'kepercayaan', 'mahal', 'gaes', 'antek', 'aseng', 'boncos', 'redflaq', 'tidak', 'namanya', 'untung', 'rugi', 'buang', 'tinggalkan', 'happy', 'weekend', 'tidak', 'happynya', 'bbca', 'bumi']","['ihsg', 'gaes', 'trust', 'redflag', 'susah', 'berkarir', 'dilingkaran', 'pemerintah', 'pemangku', 'kebijakan', 'tolong', 'jaga', 'namanya', 'kepercayaan', 'mahal', 'gaes', 'antek', 'aseng', 'boncos', 'redflaq', 'tidak_namanya', 'untung', 'rugi', 'buang', 'tinggalkan', 'happy', 'weekend', 'tidak_happynya', 'bbca', 'bumi']","['ihsg', 'gaes', 'trust', 'redflag', 'susah', 'berkarir', 'lingkar', 'perintah', 'mang', 'bijak', 'tolong', 'jaga', 'nama', 'percaya', 'mahal', 'gaes', 'antek', 'aseng', 'boncos', 'redflaq', 'tidak nama', 'untung', 'rugi', 'buang', 'tinggal', 'happy', 'weekend', 'tidak happynya', 'bbca', 'bumi']",ihsg gaes trust redflag susah berkarir lingkar perintah mang bijak tolong jaga nama percaya mahal gaes antek aseng boncos redflaq tidak nama untung rugi buang tinggal happy weekend tidak happynya bbca bumi,205,1,30,2026-05-08 16:27:22+00:00,3.0
31491555,dwiyogapratama8,Insinyur Saham,"Dah paling bener ganti ke $NIKKEI aja 🗿
But $IHSG my lop, tidak dengan kebijakan pmrntah 🤧

$BUMI",2026-05-08 16:27:12,18,14,"nikkei, ihsg, BUMI",dah paling bener ganti ke nikkei aja but ihsg my lop tidak dengan kebijakan pmrntah bumi,"['dah', 'paling', 'bener', 'ganti', 'ke', 'nikkei', 'aja', 'but', 'ihsg', 'my', 'lop', 'tidak', 'dengan', 'kebijakan', 'pmrntah', 'bumi']","['dah', 'paling', 'bener', 'ganti', 'ke', 'nikkei', 'aja', 'but', 'ihsg', 'my', 'lop', 'tidak', 'dengan', 'kebijakan', 'pmrntah', 'bumi']","['bener', 'ganti', 'nikkei', 'but', 'ihsg', 'my', 'lop', 'tidak', 'kebijakan', 'pmrntah', 'bumi']","['bener', 'ganti', 'nikkei', 'but', 'ihsg', 'my', 'lop', 'tidak_kebijakan', 'pmrntah', 'bumi']","['bener', 'ganti', 'nikkei', 'but', 'ihsg', 'my', 'lop', 'tidak bijak', 'pmrntah', 'bumi']",bener ganti nikkei but ihsg my lop tidak bijak pmrntah bumi,59,1,10,2026-05-08 16:27:12+00:00,6.0
31491526,friendlynoviandra,friendly noviandra,"$BUMI ARB yokk ARB yookk
sekalian mampus 🤣🤣🤣",2026-05-08 16:26:52,0,0,BUMI,bumi arb yokk arb yookk sekalian mampus,"['bumi', 'arb', 'yokk', 'arb', 'yookk', 'sekalian', 'mampus']","['bumi', 'arb', 'yokk', 'arb', 'yookk', 'sekalian', 'mampus']","['bumi', 'arb', 'yokk', 'arb', 'yookk', 'mampus']","['bumi', 'arb', 'yokk', 'arb', 'yookk', 'mampus']","['bumi', 'arb', 'yokk', 'arb', 'yookk', 'mampus']",bumi arb yokk arb yookk mampus,30,0,6,2026-05-08 16:26:52+00:00,-5.0
31491475,DewandaMhrd,DwndAioL,"Dihajar asing di MSCI & rating
Dihajar asing di Bank
Dihajar Bahlil di Komoditi

komplit sudah nasib jadi wni 🤣


Tambahan Goto dihajar Prabowo
😂😂😂😂😂

random tag $BRPT $BUMI $BBCA",2026-05-08 16:26:07,9,0,"BRPT, BUMI, BBCA",dihajar asing di msci rating dihajar asing di bank dihajar bahlil di komoditi komplit sudah nasib jadi wni tambahan goto dihajar prabowo random tag brpt bumi bbca,"['dihajar', 'asing', 'di', 'msci', 'rating', 'dihajar', 'asing', 'di', 'bank', 'dihajar', 'bahlil', 'di', 'komoditi', 'komplit', 'sudah', 'nasib', 'jadi', 'wni', 'tambahan', 'goto', 'dihajar', 'prabowo', 'random', 'tag', 'brpt', 'bumi', 'bbca']","['dihajar', 'asing', 'di', 'msci', 'rating', 'dihajar', 'asing', 'di', 'bank', 'dihajar', 'bahlil', 'di', 'komoditi', 'komplit', 'sudah', 'nasib', 'jadi', 'wni', 'tambahan', 'goto', 'dihajar', 'prabowo', 'random', 'tag', 'brpt', 'bumi', 'bbca']","['dihajar', 'asing', 'msci', 'rating', 'dihajar', 'asing', 'bank', 'dihajar', 'bahlil', 'komoditi', 'komplit', 'nasib', 'wni', 'tambahan', 'goto', 'dihajar', 'prabowo', 'random', 'tag', 'brpt', 'bumi', 'bbca']","['dihajar', 'asing', 'msci', 'rating', 'dihajar', 'asing', 'bank', 'dihajar', 'bahlil', 'komoditi', 'komplit', 'nasib', 'wni', 'tambahan', 'goto', 'dihajar', 'prabowo', 'random', 'tag', 'brpt', 'bumi', 'bbca']","['hajar', 'asing', 'msci', 'rating', 'hajar', 'asing', 'bank', 'hajar', 'bahlil', 'komoditi', 'komplit', 'nasib', 'wni', 'tambah', 'goto', 'hajar', 'prabowo', 'random', 'tag', 'brpt', 'bumi', 'bbca']",hajar asing msci rating hajar asing bank hajar bahlil komoditi komplit nasib wni tambah goto hajar prabowo random tag brpt bumi bbca,132,0,22,2026-05-08 16:26:07+00:00,-21.0
31491026,mans12,mans 12,$BUMI  banyak ya arb ya kecualai $FORE hahahahahha,2026-05-08 16:21:14,1,0,"BUMI, fore",bumi banyak ya arb ya kecualai fore hahahahahha,"['bumi', 'banyak', 'ya', 'arb', 'ya', 'kecualai', 'fore', 'hahahahahha']","['bumi', 'banyak', 'ya', 'arb', 'ya', 'kecualai', 'fore', 'hahahahahha']","['bumi', 'arb', 'kecualai', 'fore', 'hahahahahha']","['bumi', 'arb', 'kecualai', 'fore', 'hahahahahha']","['bumi', 'arb', 'kecualai', 'fore', 'hahahahahha']",bumi arb kecualai fore hahahahahha,34,2,5,2026-05-08 16:21:14+00:00,0.0
31491020,EmhaWildan,willdont,"@biagg itu $DEWA atau $BUMI bang? setau gua, baru rencana aja bentuk akusisi. kalo Bumi sudah. toh bumi akusisi tambang emas di luar indo bang 😅",2026-05-08 16:21:11,1,0,"DEWA, BUMI",biagg itu dewa atau bumi bang setau gua baru rencana aja bentuk akusisi kalo bumi sudah toh bumi akusisi tambang emas di luar indo bang,"['biagg', 'itu', 'dewa', 'atau', 'bumi', 'bang', 'setau', 'gua', 'baru', 'rencana', 'aja', 'bentuk', 'akusisi', 'kalo', 'bumi', 'sudah', 'toh', 'bumi', 'akusisi', 'tambang', 'emas', 'di', 'luar', 'indo', 'bang']","['biagg', 'itu', 'dewa', 'atau', 'bumi', 'bang', 'setau', 'gua', 'baru', 'rencana', 'aja', 'bentuk', 'akusisi', 'kalo', 'bumi', 'sudah', 'toh', 'bumi', 'akusisi', 'tambang', 'emas', 'di', 'luar', 'indo', 'bang']","['biagg', 'dewa', 'bumi', 'bang', 'setau', 'gua', 'rencana', 'bentuk', 'akusisi', 'bumi', 'bumi', 'akusisi', 'tambang', 'emas', 'indo', 'bang']","['biagg', 'dewa', 'bumi', 'bang', 'setau', 'gua', 'rencana', 'bentuk', 'akusisi', 'bumi', 'bumi', 'akusisi', 'tambang', 'emas', 'indo', 'bang']","['biagg', 'dewa', 'bumi', 'bang', 'tau', 'gua', 'rencana', 'bentuk', 'akusisi', 'bumi', 'bumi', 'akusisi', 'tambang', 'emas', 'indo', 'bang']",biagg dewa bumi bang tau gua rencana bentuk akusisi bumi bumi akusisi tambang emas indo bang,92,0,16,2026-05-08 16:21:11+00:00,-4.0
31491018,Adek85,Adeka putra ,$BUMI makin menjunam,2026-05-08 16:21:10,1,1,BUMI,bumi makin menjunam,"['bumi', 'makin', 'menjunam']","['bumi', 'makin', 'menjunam']","['bumi', 'menjunam']","['bumi', 'menjunam']","['bumi', 'junam']",bumi junam,10,2,2,2026-05-08 16:21:10+00:00,0.0
31490964,Bahrudinn,Din,"mampus miskin semua yg all in 🤣



$IHSG $BUMI $MINA",2026-05-08 16:20:36,4,4,"IHSG, BUMI, MINA",mampus miskin semua yg all in ihsg bumi mina,"['mampus', 'miskin', 'semua', 'yg', 'all', 'in', 'ihsg', 'bumi', 'mina']","['mampus', 'miskin', 'semua', 'yg', 'all', 'in', 'ihsg', 'bumi', 'mina']","['mampus', 'miskin', 'all', 'in', 'ihsg', 'bumi', 'mina']","['mampus', 'miskin', 'all', 'in', 'ihsg', 'bumi', 'mina']","['mampus', 'miskin', 'all', 'in', 'ihsg', 'bumi', 'mina']",mampus miskin all in ihsg bumi mina,35,0,7,2026-05-08 16:20:36+00:00,-10.0
31490947,yoga212,Yoga Maharani,"Tujuan nya bagus biar pendapatan negara gak cuma ngandelin pajak, tapi kalo ujung""nya buat dibagi bagi ke embege kodpes dan sekolah rakyat mah ya sama ja nyungseb awokawok $IHSG $BUMI $DEWA",2026-05-08 16:20:27,9,2,"IHSG, BUMI, DEWA",tujuan nya bagus biar pendapatan negara gak cuma ngandelin pajak tapi kalo ujung nya buat dibagi bagi ke embege kodpes dan sekolah rakyat mah ya sama ja nyungseb awokawok ihsg bumi dewa,"['tujuan', 'nya', 'bagus', 'biar', 'pendapatan', 'negara', 'gak', 'cuma', 'ngandelin', 'pajak', 'tapi', 'kalo', 'ujung', 'nya', 'buat', 'dibagi', 'bagi', 'ke', 'embege', 'kodpes', 'dan', 'sekolah', 'rakyat', 'mah', 'ya', 'sama', 'ja', 'nyungseb', 'awokawok', 'ihsg', 'bumi', 'dewa']","['tujuan', 'nya', 'bagus', 'biar', 'pendapatan', 'negara', 'tidak', 'cuma', 'ngandelin', 'pajak', 'tapi', 'kalo', 'ujung', 'nya', 'buat', 'dibagi', 'bagi', 'ke', 'embege', 'kodpes', 'dan', 'sekolah', 'rakyat', 'mah', 'ya', 'sama', 'ja', 'nyungseb', 'awokawok', 'ihsg', 'bumi', 'dewa']","['tujuan', 'bagus', 'pendapatan', 'negara', 'tidak', 'ngandelin', 'pajak', 'ujung', 'dibagi', 'embege', 'kodpes', 'sekolah', 'rakyat', 'ja', 'nyungseb', 'awokawok', 'ihsg', 'bumi', 'dewa']","['tujuan', 'bagus', 'pendapatan', 'negara', 'tidak_ngandelin', 'pajak', 'ujung', 'dibagi', 'embege', 'kodpes', 'sekolah', 'rakyat', 'ja', 'nyungseb', 'awokawok', 'ihsg', 'bumi', 'dewa']","['tuju', 'bagus', 'dapat', 'negara', 'tidak ngandelin', 'pajak', 'ujung', 'bagi', 'embege', 'kodpes', 'sekolah', 'rakyat', 'ja', 'nyungseb', 'awokawok', 'ihsg', 'bumi', 'dewa']",tuju bagus dapat negara tidak ngandelin pajak ujung bagi embege kodpes sekolah rakyat ja nyungseb awokawok ihsg bumi dewa,121,1,18,2026-05-08 16:20:27+00:00,6.0
31490921,Rd82,dejavu,$BUMI smakin di avgd makin turun,2026-05-08 16:20:08,0,0,BUMI,bumi smakin di avgd makin turun,"['bumi', 'smakin', 'di', 'avgd', 'makin', 'turun']","['bumi', 'smakin', 'di', 'avgd', 'makin', 'turun']","['bumi', 'smakin', 'avgd', 'turun']","['bumi', 'smakin', 'avgd', 'turun']","['bumi', 'smakin', 'avgd', 'turun']",bumi smakin avgd turun,22,1,4,2026-05-08 16:20:08+00:00,1.0
31490870,melindafitriani,Melinda Fitriani,$BUMI makin kesini kok makin suram🙈,2026-05-08 16:19:41,0,3,BUMI,bumi makin kesini kok makin suram,"['bumi', 'makin', 'kesini', 'kok', 'makin', 'suram']","['bumi', 'makin', 'kesini', 'kok', 'makin', 'suram']","['bumi', 'kesini', 'suram']","['bumi', 'kesini', 'suram']","['bumi', 'kesini', 'suram']",bumi kesini suram,17,0,3,2026-05-08 16:19:41+00:00,-5.0
31490852,bawang99,bawang123,$BUMI 230 aja kaga kuat naik ini malah longsor ke 216 jingan jingan,2026-05-08 16:19:35,1,0,BUMI,bumi aja kaga kuat naik ini malah longsor ke jingan jingan,"['bumi', 'aja', 'kaga', 'kuat', 'naik', 'ini', 'malah', 'longsor', 'ke', 'jingan', 'jingan']","['bumi', 'aja', 'kaga', 'kuat', 'naik', 'ini', 'malah', 'longsor', 'ke', 'jingan', 'jingan']","['bumi', 'kaga', 'kuat', 'longsor', 'jingan', 'jingan']","['bumi', 'kaga', 'kuat', 'longsor', 'jingan', 'jingan']","['bumi', 'kaga', 'kuat', 'longsor', 'jingan', 'jingan']",bumi kaga kuat longsor jingan jingan,36,1,6,2026-05-08 16:19:35+00:00,2.0
31490798,RaymondYanuar,Ry97,"$BUMI KICAU MANIA 🐱🙉

random tag : $IHSG",2026-05-08 16:19:05,8,12,"BUMI, IHSG",bumi kicau mania random tag ihsg,"['bumi', 'kicau', 'mania', 'random', 'tag', 'ihsg']","['bumi', 'kicau', 'mania', 'random', 'tag', 'ihsg']","['bumi', 'kicau', 'mania', 'random', 'tag', 'ihsg']","['bumi', 'kicau', 'mania', 'random', 'tag', 'ihsg']","['bumi', 'kicau', 'mania', 'random', 'tag', 'ihsg']",bumi kicau mania random tag ihsg,32,0,6,2026-05-08 16:19:05+00:00,-1.0
31490640,wisro,solihin,"$BUMI mari cl rame"" dan kabur dari market sebelum kondisi benar"" stabil biarkan tunggu sampe benar"" bottom baru serok"" masuk",2026-05-08 16:17:13,0,0,BUMI,bumi mari cl rame dan kabur dari market sebelum kondisi benar stabil biarkan tunggu sampe benar bottom baru serok masuk,"['bumi', 'mari', 'cl', 'rame', 'dan', 'kabur', 'dari', 'market', 'sebelum', 'kondisi', 'benar', 'stabil', 'biarkan', 'tunggu', 'sampe', 'benar', 'bottom', 'baru', 'serok', 'masuk']","['bumi', 'mari', 'cl', 'rame', 'dan', 'kabur', 'dari', 'market', 'sebelum', 'kondisi', 'benar', 'stabil', 'biarkan', 'tunggu', 'sampe', 'benar', 'bottom', 'baru', 'serok', 'masuk']","['bumi', 'mari', 'cl', 'rame', 'kabur', 'market', 'kondisi', 'stabil', 'biarkan', 'tunggu', 'sampe', 'bottom', 'serok', 'masuk']","['bumi', 'mari', 'cl', 'rame', 'kabur', 'market', 'kondisi', 'stabil', 'biarkan', 'tunggu', 'sampe', 'bottom', 'serok', 'masuk']","['bumi', 'mari', 'cl', 'rame', 'kabur', 'market', 'kondisi', 'stabil', 'biar', 'tunggu', 'sampe', 'bottom', 'serok', 'masuk']",bumi mari cl rame kabur market kondisi stabil biar tunggu sampe bottom serok masuk,82,1,14,2026-05-08 16:17:13+00:00,6.0
